[ 0.1 11. ];[ 0.075 15.   ];[ 0.075 15.   ];[ 0.09 13.  ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[ 0.13 11.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.21 17.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.1 11. ];[ 0.1 11. ];[1.0e-02 1.1e+01];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.1 11. ];[ 0.1 11. ];[ 0.1 11. ];[ 0.1 11. ];[ 0.1 11. ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[1.0e-02 1.1e+01];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[1.0e-02 1.1e+01];[ 0.095 20.   ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.19 17.  ];[ 0.19 17.  ];[ 0.19 17.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.1 11. ];[ 0.1 11. ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.13 11.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.21 17.  ]
[ 0.1 11. ];[ 0.19 17.  ];[ 0.075 15.   ];[ 0.21 17.  ];[ 0.13 11.  ];[ 0.09 13.  ];[1.0e-02 1.1e+01];[ 0.09 13.  ];[ 0.095 20.   ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.1 11. ];[ 0.21 17.  ];[1.0e-02 1.1e+01];[ 0.1 11. ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.19 17.  ];[1.0e-02 1.1e+01];[ 0.19 17.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.09 13.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.21 17.  ];[ 0.095 20.   ];[ 0.1 11. ];[ 0.1 11. ];[ 0.1 11. ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.09 13.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.09 13.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01]
[ 0.19 17.  ];[ 0.075 15.   ];[ 0.02 12.  ];[ 0.075 15.   ];[1.0e-02 1.1e+01];[ 0.09 13.  ];[1.0e-02 1.1e+01];[ 0.19 17.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.075 15.   ];[1.0e-02 1.1e+01];[ 0.09 13.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.13 11.  ];[1.0e-02 1.1e+01];[ 0.075 15.   ];[1.0e-02 1.1e+01];[ 0.97 20.  ];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.075 15.   ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.1 11. ];[ 0.1 11. ];[ 0.1 11. ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.1 11. ];[ 0.1 11. ];[ 0.1 11. ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.09 13.  ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01]
[ 0.095 20.   ];[ 0.13 11.  ];[ 0.095 20.   ];[1.0e-02 1.1e+01];[ 0.1 11. ];[ 0.09 13.  ];[ 0.97 20.  ];[ 0.13 11.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.21 17.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.09 13.  ];[ 0.09 13.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.13 11.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.1 11. ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[ 0.02 12.  ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.09 13.  ];[ 0.095 20.   ];[ 0.095 20.   ];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[1.0e-02 1.1e+01];[ 0.97 20.  ];[1.0e-02 1.1e+01];[ 0.97 20.  ];[1.0e-02 1.1e+01];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.095 20.   ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ];[ 0.97 20.  ]
